# clock=CLOCK_MONOTONIC period_ns=5000000 drm_device=/sys/class/drm/card1/device
monotonic_ns	sclk_mhz	mclk_mhz	fclk_mhz	busy_percent	millidegrees	sample_cost_ns
332952215204349	400	1067	unavailable	48	60000	1066636
332952220204221	400	1067	unavailable	48	60000	451620
332952225237175	400	1067	unavailable	46	60000	1233059
332952230200058	400	1067	unavailable	46	59000	890815
332952235199168	400	1067	unavailable	45	59000	473801
332952240198529	400	1067	unavailable	46	59000	230884
332952245200575	400	1067	unavailable	47	59000	932754
332952250198122	400	1067	unavailable	47	59000	383191
332952255198575	400	1067	unavailable	47	59000	246404
332952260198557	400	1067	unavailable	47	59000	873282
332952265199682	400	1067	unavailable	46	59000	406744
332952270199473	400	1067	unavailable	45	59000	221467
332952275200527	400	1067	unavailable	43	59000	989010
332952280199407	400	1067	unavailable	44	59000	444957
332952285199580	400	1067	unavailable	43	59000	223630
332952290198490	400	1067	unavailable	42	59000	778193
332952295197971	400	1067	unavailable	43	59000	634253
332952300200929	400	1067	unavailable	44	59000	252645
332952305198075	400	1067	unavailable	45	59000	884183
332952310198378	400	1067	unavailable	44	59000	462410
332952315199492	400	1067	unavailable	44	59000	219543
332952320198923	400	1067	unavailable	43	59000	846332
332952325199076	400	1067	unavailable	42	59000	637588
332952330200330	400	1067	unavailable	42	59000	235833
332952335200172	400	1067	unavailable	41	59000	228469
332952340198491	400	1067	unavailable	40	59000	502404
332952345210916	400	1067	unavailable	41	59000	360478
332952350199717	400	1067	unavailable	43	59000	267093
332952355199128	400	1067	unavailable	43	59000	632369
332952360198189	400	1067	unavailable	42	59000	230563
332952365203441	400	1067	unavailable	44	59000	263625
332952370220935	420	1067	unavailable	47	59000	825022
332952375238380	435	1067	unavailable	50	59000	476236
332952380239805	450	1067	unavailable	53	59000	1020179
332952385209951	476	1067	unavailable	55	59000	820944
332952390207589	492	1067	unavailable	57	59000	385054
332952395204826	508	1067	unavailable	59	59000	1059953
332952400206280	533	1067	unavailable	61	59000	638742
332952405197827	554	1067	unavailable	63	59000	235292
332952410196737	572	1067	unavailable	64	59000	236935
332952415211947	590	1067	unavailable	65	59000	947863
332952420203113	400	1067	unavailable	63	59000	254448
332952425201141	400	1067	unavailable	60	59000	236445
332952430206033	400	1067	unavailable	57	59000	881297
332952435210263	400	1067	unavailable	55	59000	374243
332952440198863	400	1067	unavailable	52	59000	230544
332952445207211	400	1067	unavailable	49	59000	835932
332952450206452	400	1067	unavailable	47	59000	350679
332952455200833	400	1067	unavailable	45	59000	354988
332952460204903	400	1067	unavailable	42	59000	865357
332952465207590	400	1067	unavailable	40	59000	350499
332952470208153	400	1067	unavailable	39	59000	346352
332952475207544	400	1067	unavailable	36	59000	853515
332952480206454	400	1067	unavailable	35	59000	350279
332952485206537	400	1067	unavailable	33	59000	344187
332952490206359	400	1067	unavailable	31	59000	871629
332952495206621	400	1067	unavailable	30	59000	359706
332952500207224	400	1067	unavailable	28	59000	350008
332952505206144	400	1067	unavailable	27	59000	905262
332952510206898	400	1067	unavailable	25	59000	385955
332952515201720	400	1067	unavailable	24	59000	352453
332952520205459	400	1067	unavailable	23	59000	931121
332952525205852	400	1067	unavailable	22	59000	419990
332952530206375	400	1067	unavailable	21	59000	344287
332952535208160	400	1067	unavailable	20	59000	961268
332952540199827	400	1067	unavailable	19	59000	354466
332952545207023	400	1067	unavailable	18	59000	344889
332952550206614	400	1067	unavailable	17	59000	905242
332952555207338	400	1067	unavailable	16	59000	471957
332952560207119	400	1067	unavailable	15	59000	345680
332952565207652	400	1067	unavailable	14	59000	933024
332952570207664	400	1067	unavailable	14	59000	499860
332952575200793	400	1067	unavailable	13	59000	353485
332952580204162	400	1067	unavailable	12	59000	957490
332952585207320	400	1067	unavailable	12	59000	530578
332952590206070	400	1067	unavailable	11	59000	345670
332952595206583	400	1067	unavailable	10	59000	866990
332952600206755	400	1067	unavailable	10	59000	562017
332952605203721	400	1067	unavailable	10	59000	354787
332952610206448	400	1067	unavailable	9	59000	893250
332952615207302	400	1067	unavailable	9	59000	588757
332952620207334	400	1067	unavailable	8	59000	345230
332952625206755	400	1067	unavailable	8	59000	908619
332952630206607	400	1067	unavailable	7	59000	616640
332952635201149	400	1067	unavailable	7	59000	352613
332952640205138	400	1067	unavailable	6	59000	932133
332952645206833	400	1067	unavailable	6	59000	644713
332952650207086	400	1067	unavailable	6	59000	344948
332952655206396	400	1067	unavailable	6	59000	345470
332952660207110	400	1067	unavailable	5	59000	672525
332952665207423	400	1067	unavailable	5	59000	344818
332952670206343	400	1067	unavailable	5	59000	351160
332952675206024	400	1067	unavailable	4	59000	703092
332952680206778	400	1067	unavailable	4	59000	344127
332952685206108	400	1067	unavailable	4	59000	344839
332952690207122	400	1067	unavailable	4	59000	733930
332952695201073	400	1067	unavailable	4	59000	353916
332952700202728	400	1067	unavailable	3	59000	348956
332952705206627	400	1067	unavailable	3	59000	761633
332952710207261	400	1067	unavailable	3	59000	345009
332952715618196	400	1067	unavailable	3	59000	945358
332952720211563	400	1067	unavailable	3	59000	806958
332952725206115	400	1067	unavailable	2	59000	349768
332952730206979	400	1067	unavailable	2	59000	346251
332952735203674	400	1067	unavailable	2	59000	848816
332952740206762	400	1067	unavailable	2	59000	351150
332952745207285	400	1067	unavailable	2	59000	348265
332952750205153	400	1067	unavailable	2	59000	887369
332952755203773	400	1067	unavailable	2	59000	357913
332952760236526	400	1067	unavailable	2	59000	429007
332952765640598	400	1067	unavailable	1	59000	894592
332952770213116	400	1067	unavailable	1	59000	380436
332952775207648	400	1067	unavailable	1	59000	349988
332952780206358	400	1067	unavailable	1	59000	929768
332952785207352	400	1067	unavailable	1	59000	412024
332952790206863	400	1067	unavailable	1	59000	346352
332952795207466	400	1067	unavailable	1	59000	948724
332952800207298	400	1067	unavailable	1	59000	438535
332952805206378	400	1067	unavailable	1	59000	346321
332952810209666	400	1067	unavailable	1	59000	918097
332952815204298	400	1067	unavailable	1	59000	477879
332952820204541	400	1067	unavailable	1	59000	354937
332952825644690	400	1067	unavailable	1	59000	897678
332952830210085	400	1067	unavailable	1	59000	502525
332952835207062	400	1067	unavailable	0	59000	350389
332952840207475	400	1067	unavailable	0	59000	953012
332952845199341	400	1067	unavailable	0	59000	442943
332952850199624	400	1067	unavailable	0	59000	231796
332952855206609	400	1067	unavailable	0	59000	860478
332952860206912	400	1067	unavailable	0	59000	557718
332952865205501	400	1067	unavailable	0	59000	364014
332952870205313	400	1067	unavailable	0	59000	905583
332952875203652	400	1067	unavailable	0	58000	594137
332952880639794	400	1067	unavailable	0	58000	1134373
332952885210158	400	1067	unavailable	0	58000	900834
332952890207465	400	1067	unavailable	0	58000	619976
332952895206576	400	1067	unavailable	0	58000	352142
332952900207199	400	1067	unavailable	0	58000	927904
332952905206579	400	1067	unavailable	0	58000	645624
332952910206732	400	1067	unavailable	0	58000	348725
332952915206113	400	1067	unavailable	0	58000	349817
332952920204511	400	1067	unavailable	0	58000	674268
332952925298431	400	1067	unavailable	0	58000	602362
332952930201430	400	1067	unavailable	0	58000	240422
332952935203476	400	1067	unavailable	0	58000	711147
332952940205592	400	1067	unavailable	0	58000	358945
332952945207107	400	1067	unavailable	0	58000	353745
332952950200075	400	1067	unavailable	0	58000	904411
332952955207992	400	1067	unavailable	0	58000	353445
332952960206371	400	1067	unavailable	0	58000	350910
332952965237152	400	1067	unavailable	0	58000	816245
332952970262732	400	1067	unavailable	0	58000	544334
332952975211007	400	1067	unavailable	0	58000	355628
332952980206691	400	1067	unavailable	0	58000	787140
332952985206232	400	1067	unavailable	0	58000	355298
332952990203819	400	1067	unavailable	0	58000	362642
332952995204031	400	1067	unavailable	0	58000	853285
332953000206769	400	1067	unavailable	0	58000	350499
332953005237098	400	1067	unavailable	0	58000	431802
332953010634558	400	1067	unavailable	0	58000	902847
332953015209480	400	1067	unavailable	0	58000	357613
332953020206927	400	1067	unavailable	0	58000	354377
332953025206649	400	1067	unavailable	0	58000	893229
332953030205839	400	1067	unavailable	0	58000	383682
332953035207194	400	1067	unavailable	0	58000	350579
332953040207196	400	1067	unavailable	0	58000	923977
332953045207348	400	1067	unavailable	0	58000	405893
332953050199546	400	1067	unavailable	0	58000	236945
332953055211059	400	1067	unavailable	0	58000	988549
332953060736319	400	1067	unavailable	0	58000	581894
332953065210332	400	1067	unavailable	0	58000	358634
332953070207529	400	1067	unavailable	0	58000	890124
332953075207521	400	1067	unavailable	0	58000	467619
332953080208755	400	1067	unavailable	0	58000	352593
332953085236570	400	1067	unavailable	0	58000	1008326
332953090800522	400	1067	unavailable	0	58000	582074
332953095210024	400	1067	unavailable	0	58000	359896
332953100205508	400	1067	unavailable	0	58000	966537
332953105207353	400	1067	unavailable	0	58000	527262
332953110207405	400	1067	unavailable	0	58000	356440
332953115203390	400	1067	unavailable	0	58000	876798
332953120207149	400	1067	unavailable	0	58000	552839
332953125207471	400	1067	unavailable	0	58000	353846
332953130237710	400	1067	unavailable	0	58000	1005190
332953135636642	400	1067	unavailable	0	58000	624314
332953140633839	400	1067	unavailable	0	58000	1135044
332953145209253	400	1067	unavailable	0	58000	897247
332953150206900	400	1067	unavailable	0	58000	726286
332953155200971	400	1067	unavailable	0	58000	232688
332953160206254	400	1067	unavailable	0	58000	927624
332953165241532	400	1067	unavailable	0	58000	645534
332953170218981	400	1067	unavailable	0	58000	497426
332953175218913	400	1067	unavailable	0	58000	1059462
332953180212964	400	1067	unavailable	0	58000	727358
332953185219138	400	1067	unavailable	0	58000	502515
332953190213880	400	1067	unavailable	0	58000	1065794
332953195215605	400	1067	unavailable	0	58000	771601
332953200207021	400	1067	unavailable	0	58000	406264
332953205206252	400	1067	unavailable	0	58000	402857
332953210237512	400	1067	unavailable	0	58000	721257
332953215237084	400	1067	unavailable	0	58000	435118
332953220237266	400	1067	unavailable	0	58000	1013997
332953225237709	400	1067	unavailable	0	58000	750872
332953230237491	400	1067	unavailable	0	58000	429047
332953235237302	400	1067	unavailable	0	58000	433616
332953240237485	400	1067	unavailable	0	58000	800936
332953245237386	400	1067	unavailable	0	58000	434648
332953250207092	400	1067	unavailable	0	58000	417855
332953255239134	400	1067	unavailable	0	58000	886086
332953260239106	400	1067	unavailable	0	58000	473560
332953265238336	400	1067	unavailable	0	58000	475454
332953270216267	400	1067	unavailable	0	58000	874715
332953275236758	400	1067	unavailable	0	58000	436501
332953280237090	400	1067	unavailable	0	58000	433475
332953285633568	400	1067	unavailable	0	58000	896946
332953290239188	400	1067	unavailable	0	58000	436020
332953295618123	400	1067	unavailable	0	58000	1059863
332953300240095	400	1067	unavailable	0	58000	932393
332953305706494	400	1067	unavailable	0	58000	582846
332953310506479	400	1067	unavailable	0	58000	1086564
332953315212418	400	1067	unavailable	0	58000	981035
332953320743178	400	1067	unavailable	0	58000	584630
332953325634466	400	1067	unavailable	0	58000	1099848
332953330210661	400	1067	unavailable	0	58000	887970
332953335207547	400	1067	unavailable	0	58000	465115
332953340207349	400	1067	unavailable	0	58000	355508
332953345207241	400	1067	unavailable	0	58000	928316
332953350208065	400	1067	unavailable	0	58000	490131
332953355207205	400	1067	unavailable	0	58000	353144
332953360635432	400	1067	unavailable	0	58000	1106661
332953365212890	400	1067	unavailable	0	58000	536639
332953370205077	400	1067	unavailable	0	58000	372761
332953375205780	400	1067	unavailable	0	58000	858374
332953380204821	400	1067	unavailable	0	58000	563269
332953385206846	400	1067	unavailable	0	58000	348706
332953390203362	400	1067	unavailable	0	58000	899762
332953395207342	400	1067	unavailable	0	58000	582665
332953400210429	400	1067	unavailable	0	58000	426001
332953405214970	400	1067	unavailable	0	58000	1031840
332953410216365	400	1067	unavailable	0	58000	880395
332953415216056	400	1067	unavailable	0	58000	408899
332953420202232	400	1067	unavailable	0	58000	914119
332953425211923	400	1067	unavailable	0	58000	622901
332953430249535	400	1067	unavailable	0	58000	405783
332953436056966	400	1067	unavailable	0	58000	487226
332953440218271	400	1067	unavailable	0	58000	714443
332953445215187	400	1067	unavailable	0	58000	417345
332953450218275	400	1067	unavailable	0	58000	988198
332953455217806	400	1067	unavailable	0	58000	734661
332953460218469	400	1067	unavailable	0	58000	518655
332953465208793	400	1067	unavailable	0	58000	2902869
332953470203104	400	1067	unavailable	1	58000	773154
332953475205781	400	1067	unavailable	4	58000	386477
332953480211294	406	1067	unavailable	8	58000	414139
332953485211136	428	1067	unavailable	14	58000	900914
332953490207090	435	1067	unavailable	16	58000	438826
332953495211300	450	1067	unavailable	20	58000	390645
332953500205872	476	1067	unavailable	25	58000	960236
332953505206856	484	1067	unavailable	27	58000	365086
332953510207830	500	1067	unavailable	30	58000	348595
332953515206810	516	1067	unavailable	34	58000	885745
332953520209096	533	1067	unavailable	37	58000	355108
332953525204299	545	1067	unavailable	39	58000	363273
332953530209090	563	1067	unavailable	42	58000	899762
332953535202550	581	1067	unavailable	45	58000	422545
332953540202061	600	1067	unavailable	47	58000	355819
332953545207544	620	1067	unavailable	50	58000	927855
332953550207386	640	1067	unavailable	53	58000	420510
332953555212427	659	1067	unavailable	54	58000	422935
332953560203292	666	1067	unavailable	56	58000	1171082
332953565204967	688	1067	unavailable	58	58000	535116
332953570207854	700	1067	unavailable	60	58000	434978
332953575206564	722	1067	unavailable	61	58000	1034325
332953580204001	733	1067	unavailable	63	58000	489621
332953585203733	750	1067	unavailable	65	58000	352983
332953590205628	762	1067	unavailable	67	57000	1090891
332953595207624	787	1067	unavailable	68	57000	512003
332953600205512	800	1067	unavailable	68	57000	379944
332953605205113	812	1067	unavailable	70	57000	1060945
332953610207750	837	1067	unavailable	72	57000	545055
